epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,743.115,1.32565,1.14433,1.50834,0.71134,0.73369,0.75536,0.38618,1.58997,1.32144,1.85547,0.00604,0.00604,0.00604
82,752.228,1.314,1.14937,1.50457,0.69765,0.69617,0.73593,0.39018,1.56331,1.35428,1.82213,0.0059905,0.0059905,0.0059905
83,761.217,1.31728,1.13158,1.49794,0.75053,0.6696,0.75483,0.41621,1.52438,1.27217,1.75282,0.005941,0.005941,0.005941
84,770.438,1.31166,1.13135,1.50039,0.70805,0.71383,0.75854,0.42597,1.50099,1.29926,1.73599,0.0058915,0.0058915,0.0058915
85,779.61,1.29945,1.12744,1.49366,0.71783,0.6721,0.73523,0.39133,1.6154,1.34365,1.82108,0.005842,0.005842,0.005842
86,788.727,1.30135,1.14026,1.48908,0.61938,0.68432,0.69396,0.3718,1.59867,1.38201,1.84637,0.0057925,0.0057925,0.0057925
87,798.006,1.30362,1.12268,1.50169,0.72189,0.68656,0.7438,0.4035,1.52714,1.29109,1.77168,0.005743,0.005743,0.005743
88,806.997,1.3119,1.12432,1.49989,0.69682,0.62783,0.72168,0.36338,1.63743,1.40246,1.89185,0.0056935,0.0056935,0.0056935
89,816.191,1.2903,1.1039,1.48072,0.71881,0.65226,0.74192,0.37718,1.68783,1.32726,1.99683,0.005644,0.005644,0.005644
90,825.362,1.29299,1.09459,1.47307,0.72987,0.68651,0.74542,0.42459,1.4696,1.29491,1.70461,0.0055945,0.0055945,0.0055945
91,834.695,1.26029,1.09068,1.45904,0.72605,0.71241,0.75455,0.42626,1.51449,1.22691,1.75651,0.005545,0.005545,0.005545
92,843.829,1.30996,1.1134,1.49458,0.69528,0.70811,0.73631,0.37942,1.6076,1.32968,1.85041,0.0054955,0.0054955,0.0054955
93,852.787,1.29166,1.1113,1.4878,0.6995,0.71812,0.75214,0.41961,1.49755,1.26776,1.74442,0.005446,0.005446,0.005446
94,862.4,1.26234,1.09238,1.46836,0.59996,0.7446,0.73791,0.41832,1.5372,1.28765,1.80703,0.0053965,0.0053965,0.0053965
95,871.859,1.2729,1.09154,1.4739,0.7016,0.7218,0.75869,0.43694,1.44784,1.24362,1.71948,0.005347,0.005347,0.005347
96,881.198,1.27255,1.09026,1.47181,0.65012,0.74653,0.75316,0.41173,1.52381,1.26352,1.80443,0.0052975,0.0052975,0.0052975
97,890.34,1.26541,1.09236,1.47505,0.62991,0.74273,0.72788,0.4094,1.53428,1.28763,1.76322,0.005248,0.005248,0.005248
98,899.686,1.27415,1.08617,1.46615,0.77058,0.71394,0.76109,0.41369,1.51985,1.24801,1.75103,0.0051985,0.0051985,0.0051985
99,908.881,1.26519,1.08845,1.46463,0.65626,0.72544,0.73356,0.39244,1.5443,1.30353,1.80187,0.005149,0.005149,0.005149
100,918.069,1.23427,1.05966,1.4536,0.69564,0.71777,0.7409,0.39954,1.54098,1.28719,1.7875,0.0050995,0.0050995,0.0050995
101,927.288,1.26335,1.07605,1.46613,0.69201,0.71916,0.76055,0.403,1.57286,1.26535,1.80549,0.00505,0.00505,0.00505
102,936.519,1.25313,1.08717,1.46858,0.78043,0.69497,0.75034,0.40224,1.56038,1.30247,1.79058,0.0050005,0.0050005,0.0050005
