epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,890.454,1.20138,0.97938,1.44678,0.77172,0.70891,0.76623,0.45187,1.47813,1.13464,1.83974,0.0051985,0.0051985,0.0051985
99,899.431,1.19766,0.98818,1.43989,0.7288,0.73023,0.76208,0.43964,1.51144,1.15674,1.83512,0.005149,0.005149,0.005149
100,908.448,1.176,0.96314,1.44212,0.66616,0.69832,0.72977,0.40761,1.55239,1.23154,1.88326,0.0050995,0.0050995,0.0050995
101,917.54,1.19422,0.96784,1.44438,0.71275,0.771,0.78789,0.472,1.45111,1.09694,1.78952,0.00505,0.00505,0.00505
102,926.612,1.19091,0.97792,1.45132,0.67959,0.73984,0.74014,0.44419,1.48434,1.17435,1.81538,0.0050005,0.0050005,0.0050005
103,936.004,1.17548,0.9593,1.43772,0.71374,0.75053,0.76757,0.45657,1.42834,1.12881,1.78736,0.004951,0.004951,0.004951
104,945.023,1.18059,0.96348,1.43731,0.77594,0.75417,0.81025,0.48366,1.39617,1.06952,1.75749,0.0049015,0.0049015,0.0049015
105,954.06,1.18193,0.96627,1.4303,0.71855,0.74772,0.75796,0.44598,1.50611,1.15221,1.83404,0.004852,0.004852,0.004852
106,963.179,1.19092,0.96157,1.44419,0.74423,0.76098,0.79609,0.47862,1.41626,1.08617,1.7494,0.0048025,0.0048025,0.0048025
107,972.417,1.19254,0.98391,1.44974,0.75371,0.73954,0.78019,0.46011,1.45026,1.12852,1.7576,0.004753,0.004753,0.004753
108,981.603,1.1814,0.96728,1.43983,0.75263,0.72372,0.76905,0.454,1.47348,1.13617,1.81492,0.0047035,0.0047035,0.0047035
109,990.755,1.17927,0.95008,1.42895,0.76532,0.78264,0.78604,0.46725,1.45293,1.09735,1.77402,0.004654,0.004654,0.004654
110,999.976,1.18268,0.94994,1.43029,0.77296,0.71734,0.7732,0.45432,1.4692,1.10436,1.80897,0.0046045,0.0046045,0.0046045
111,1009.3,1.18257,0.96848,1.43143,0.71652,0.75347,0.7769,0.44508,1.50066,1.1264,1.86573,0.004555,0.004555,0.004555
112,1018.48,1.1784,0.95532,1.43142,0.79399,0.75673,0.79741,0.46885,1.45424,1.07336,1.79649,0.0045055,0.0045055,0.0045055
113,1027.76,1.17454,0.95737,1.42596,0.74338,0.72452,0.77055,0.46494,1.42399,1.10011,1.78621,0.004456,0.004456,0.004456
114,1036.99,1.15726,0.95452,1.41079,0.7521,0.75297,0.78927,0.47339,1.42048,1.11309,1.75298,0.0044065,0.0044065,0.0044065
115,1046.26,1.14605,0.92818,1.41154,0.71733,0.7347,0.77528,0.46036,1.4647,1.11501,1.80085,0.004357,0.004357,0.004357
116,1055.6,1.15615,0.93678,1.40064,0.79358,0.72726,0.7961,0.47672,1.45315,1.05758,1.81656,0.0043075,0.0043075,0.0043075
117,1065.1,1.16661,0.95435,1.43003,0.75037,0.71384,0.76672,0.45803,1.44627,1.13732,1.76744,0.004258,0.004258,0.004258
118,1074.1,1.17585,0.9427,1.41464,0.76755,0.71226,0.7731,0.46502,1.45372,1.12287,1.784,0.0042085,0.0042085,0.0042085
119,1083.19,1.15255,0.94635,1.42196,0.7828,0.72999,0.79105,0.47222,1.40892,1.07889,1.76287,0.004159,0.004159,0.004159
