epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,681.503,1.51194,1.35164,1.46507,0.60234,0.5692,0.59695,0.28391,1.80096,1.59823,1.88676,0.0060895,0.0060895,0.0060895
81,690.043,1.49279,1.33742,1.46791,0.61397,0.61557,0.62194,0.28665,1.76544,1.66324,1.92323,0.00604,0.00604,0.00604
82,698.517,1.47406,1.33711,1.46319,0.7345,0.61521,0.68948,0.32836,1.73244,1.5212,1.8883,0.0059905,0.0059905,0.0059905
83,707.049,1.46735,1.30625,1.43868,0.65796,0.64053,0.68182,0.31975,1.70561,1.45688,1.81484,0.005941,0.005941,0.005941
84,715.415,1.47233,1.32359,1.45875,0.65272,0.63052,0.65714,0.29542,1.78067,1.81446,1.90388,0.0058915,0.0058915,0.0058915
85,723.924,1.4541,1.3085,1.43572,0.6725,0.75016,0.73594,0.36503,1.6295,1.42151,1.76115,0.005842,0.005842,0.005842
86,732.445,1.47761,1.34023,1.46188,0.69121,0.68094,0.67563,0.30526,1.75561,1.48988,1.85758,0.0057925,0.0057925,0.0057925
87,741.062,1.46897,1.32761,1.45652,0.65154,0.60466,0.64851,0.28968,1.82175,1.70013,1.88221,0.005743,0.005743,0.005743
88,749.712,1.4877,1.3446,1.46981,0.59539,0.64527,0.61351,0.29178,1.75429,1.55884,1.86143,0.0056935,0.0056935,0.0056935
89,758.289,1.46499,1.316,1.44775,0.65439,0.71903,0.71249,0.34624,1.6565,1.41465,1.76112,0.005644,0.005644,0.005644
90,766.811,1.49029,1.3211,1.45735,0.69498,0.66735,0.70086,0.34402,1.6597,1.48691,1.79965,0.0055945,0.0055945,0.0055945
91,775.651,1.44525,1.30594,1.42633,0.60576,0.65563,0.62897,0.29603,1.83002,1.60617,1.95761,0.005545,0.005545,0.005545
92,784.246,1.46199,1.30973,1.44689,0.54558,0.60595,0.59694,0.27452,1.78341,1.68427,1.88726,0.0054955,0.0054955,0.0054955
93,792.901,1.45445,1.31482,1.4489,0.52732,0.61178,0.6149,0.29838,1.85921,1.57698,2.00076,0.005446,0.005446,0.005446
94,801.413,1.43271,1.29912,1.4292,0.68611,0.74045,0.72428,0.37453,1.60476,1.36776,1.75936,0.0053965,0.0053965,0.0053965
95,810.024,1.43669,1.27879,1.43578,0.59532,0.68134,0.65639,0.29112,1.79524,1.54639,1.89568,0.005347,0.005347,0.005347
96,818.521,1.43428,1.29527,1.44058,0.6111,0.6283,0.64506,0.29306,1.783,1.50627,1.87528,0.0052975,0.0052975,0.0052975
97,827.053,1.44304,1.30785,1.45391,0.57771,0.62464,0.60005,0.28396,1.7863,1.64186,1.89335,0.005248,0.005248,0.005248
98,835.516,1.44112,1.28355,1.42811,0.69495,0.64457,0.67059,0.32589,1.77713,1.5015,1.8743,0.0051985,0.0051985,0.0051985
99,843.998,1.44114,1.29233,1.43222,0.53673,0.63921,0.61084,0.28774,1.77484,1.53587,1.88185,0.005149,0.005149,0.005149
100,852.507,1.40392,1.26448,1.41054,0.66399,0.64054,0.65645,0.29952,1.72836,1.55799,1.84423,0.0050995,0.0050995,0.0050995
101,860.83,1.43384,1.28385,1.43813,0.72157,0.68194,0.70936,0.33354,1.71628,1.41806,1.81807,0.00505,0.00505,0.00505
102,869.512,1.42786,1.30196,1.44299,0.72868,0.70656,0.74198,0.39493,1.56323,1.33718,1.75198,0.0050005,0.0050005,0.0050005
103,878.061,1.42285,1.2792,1.42345,0.68201,0.70339,0.70499,0.33412,1.69783,1.468,1.85027,0.004951,0.004951,0.004951
104,886.649,1.42918,1.2791,1.43559,0.69846,0.6668,0.70437,0.32904,1.75559,1.41019,1.89211,0.0049015,0.0049015,0.0049015
105,895.199,1.4174,1.29419,1.42408,0.7304,0.70229,0.71168,0.34718,1.65024,1.4074,1.74626,0.004852,0.004852,0.004852
106,903.828,1.39835,1.2631,1.41352,0.65106,0.67472,0.65081,0.31018,1.78023,1.53855,1.87433,0.0048025,0.0048025,0.0048025
107,912.375,1.40495,1.28049,1.4356,0.67019,0.69142,0.68307,0.31336,1.68869,1.50691,1.80905,0.004753,0.004753,0.004753
108,920.943,1.40378,1.26565,1.41429,0.75483,0.6619,0.70546,0.33938,1.69757,1.40976,1.82364,0.0047035,0.0047035,0.0047035
109,929.606,1.41244,1.26415,1.41327,0.78066,0.70011,0.72758,0.36975,1.61416,1.36028,1.74041,0.004654,0.004654,0.004654
110,938.331,1.3827,1.24457,1.3993,0.70665,0.6591,0.68155,0.31731,1.77338,1.48213,1.90851,0.0046045,0.0046045,0.0046045
111,947.043,1.40789,1.26175,1.41512,0.64696,0.71533,0.67348,0.32662,1.81632,1.46709,1.99429,0.004555,0.004555,0.004555
112,955.419,1.40542,1.26526,1.42291,0.72299,0.70948,0.74757,0.35878,1.70042,1.32985,1.83198,0.0045055,0.0045055,0.0045055
113,964.008,1.36228,1.21673,1.39149,0.71639,0.66275,0.71738,0.33902,1.69555,1.44112,1.80925,0.004456,0.004456,0.004456
114,972.51,1.40024,1.24798,1.40561,0.71041,0.72712,0.73472,0.35333,1.73525,1.41481,1.85989,0.0044065,0.0044065,0.0044065
115,980.943,1.37541,1.23622,1.39926,0.68249,0.70979,0.70668,0.32976,1.68516,1.40729,1.80201,0.004357,0.004357,0.004357
116,989.389,1.38221,1.23921,1.38179,0.78654,0.70337,0.74544,0.37616,1.6491,1.28439,1.79815,0.0043075,0.0043075,0.0043075
117,997.791,1.36614,1.22916,1.39416,0.71434,0.71132,0.73,0.34412,1.62227,1.4573,1.77081,0.004258,0.004258,0.004258
118,1006.21,1.37362,1.24155,1.38467,0.65939,0.7245,0.7145,0.34544,1.65753,1.4052,1.78835,0.0042085,0.0042085,0.0042085
119,1013.65,1.36872,1.252,1.40217,0.74841,0.67281,0.71453,0.33363,1.68584,1.41589,1.81447,0.004159,0.004159,0.004159
120,1021.27,1.35808,1.22505,1.38758,0.72348,0.69274,0.72637,0.34021,1.7496,1.41071,1.89079,0.0041095,0.0041095,0.0041095
121,1028.71,1.35541,1.22216,1.38542,0.72566,0.65649,0.69537,0.33613,1.70792,1.43975,1.84778,0.00406,0.00406,0.00406
122,1036.14,1.39003,1.23963,1.402,0.68668,0.72119,0.72708,0.3697,1.58875,1.35703,1.72053,0.0040105,0.0040105,0.0040105
123,1043.89,1.36064,1.20944,1.38277,0.60357,0.70398,0.6749,0.33198,1.56701,1.46142,1.71878,0.003961,0.003961,0.003961
124,1052.73,1.3601,1.2425,1.39565,0.76012,0.72476,0.73506,0.37757,1.55528,1.35022,1.71435,0.0039115,0.0039115,0.0039115
