epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,793.311,1.3293,1.15888,1.54693,0.7283,0.75816,0.78319,0.451,1.45499,1.1999,1.77867,0.005644,0.005644,0.005644
90,800.473,1.34784,1.16746,1.54573,0.72627,0.75868,0.7722,0.45921,1.43482,1.2251,1.75247,0.0055945,0.0055945,0.0055945
91,809.487,1.30495,1.15053,1.50867,0.75536,0.71841,0.78223,0.43121,1.50564,1.21501,1.80414,0.005545,0.005545,0.005545
92,818.34,1.33179,1.16373,1.54212,0.78518,0.72892,0.7929,0.4561,1.39916,1.27203,1.7259,0.0054955,0.0054955,0.0054955
93,827.84,1.32351,1.1714,1.53952,0.73952,0.70175,0.77153,0.4405,1.43371,1.22049,1.76466,0.005446,0.005446,0.005446
94,836.955,1.29236,1.15536,1.52435,0.72287,0.73223,0.77772,0.44728,1.42441,1.20913,1.75317,0.0053965,0.0053965,0.0053965
95,846.115,1.30956,1.14189,1.53484,0.77923,0.73018,0.78354,0.45151,1.45546,1.189,1.77013,0.005347,0.005347,0.005347
96,855.169,1.31438,1.15962,1.5358,0.72271,0.7264,0.77582,0.45928,1.40414,1.21607,1.73199,0.0052975,0.0052975,0.0052975
97,864.311,1.31259,1.16308,1.54774,0.71573,0.72924,0.76728,0.42224,1.49632,1.23834,1.82573,0.005248,0.005248,0.005248
98,873.3,1.31738,1.14565,1.52366,0.71719,0.7367,0.7575,0.43312,1.43065,1.2394,1.76386,0.0051985,0.0051985,0.0051985
99,882.188,1.31368,1.16094,1.53307,0.73676,0.73623,0.76162,0.42923,1.48105,1.2286,1.79363,0.005149,0.005149,0.005149
100,890.999,1.28652,1.11891,1.51723,0.69815,0.71627,0.73843,0.41604,1.49655,1.28342,1.79558,0.0050995,0.0050995,0.0050995
101,900,1.29857,1.14562,1.52895,0.72936,0.78484,0.77167,0.46087,1.3981,1.16108,1.72775,0.00505,0.00505,0.00505
102,908.829,1.30264,1.15158,1.53745,0.72508,0.73425,0.77398,0.47103,1.38631,1.19499,1.73168,0.0050005,0.0050005,0.0050005
103,917.82,1.27834,1.12886,1.51232,0.77087,0.768,0.78646,0.47636,1.38395,1.15861,1.72265,0.004951,0.004951,0.004951
104,926.699,1.29948,1.13637,1.52254,0.66936,0.74204,0.75522,0.46231,1.39348,1.19989,1.70326,0.0049015,0.0049015,0.0049015
105,935.783,1.30118,1.13881,1.51585,0.73707,0.76066,0.78683,0.45951,1.43782,1.1658,1.74282,0.004852,0.004852,0.004852
106,944.883,1.283,1.11764,1.51563,0.69828,0.72405,0.74634,0.42093,1.50735,1.21576,1.80553,0.0048025,0.0048025,0.0048025
107,953.884,1.30288,1.13774,1.53266,0.75564,0.74856,0.79045,0.44666,1.44907,1.22168,1.75865,0.004753,0.004753,0.004753
108,963.506,1.28824,1.13311,1.52084,0.75183,0.74455,0.77902,0.46004,1.41701,1.16622,1.74081,0.0047035,0.0047035,0.0047035
109,972.587,1.28795,1.11573,1.50971,0.77168,0.71335,0.78084,0.44836,1.48585,1.18976,1.77198,0.004654,0.004654,0.004654
110,981.476,1.28499,1.11985,1.50447,0.72166,0.72858,0.76404,0.44958,1.47341,1.21372,1.76979,0.0046045,0.0046045,0.0046045
111,990.379,1.28975,1.12195,1.51199,0.74542,0.76364,0.78812,0.47226,1.38921,1.19077,1.71255,0.004555,0.004555,0.004555
112,999.668,1.29241,1.11763,1.51791,0.74964,0.75146,0.79315,0.47132,1.39218,1.18681,1.70785,0.0045055,0.0045055,0.0045055
113,1008.86,1.27994,1.10413,1.50325,0.74153,0.74471,0.78783,0.47136,1.39528,1.15693,1.71433,0.004456,0.004456,0.004456
114,1018.22,1.27929,1.1016,1.49721,0.72317,0.72818,0.76852,0.45456,1.42951,1.19117,1.73906,0.0044065,0.0044065,0.0044065
115,1027.3,1.26119,1.08212,1.49911,0.74962,0.72289,0.78169,0.45641,1.41553,1.16768,1.71307,0.004357,0.004357,0.004357
116,1036.6,1.2744,1.1031,1.49395,0.7484,0.70187,0.77471,0.46055,1.4039,1.156,1.73095,0.0043075,0.0043075,0.0043075
117,1045.62,1.26595,1.12192,1.50311,0.75237,0.7357,0.7888,0.45999,1.40607,1.1739,1.71065,0.004258,0.004258,0.004258
118,1054.67,1.26971,1.11127,1.49067,0.73416,0.7254,0.77535,0.45913,1.38762,1.19092,1.7122,0.0042085,0.0042085,0.0042085
119,1063.87,1.25776,1.10413,1.49967,0.76193,0.75204,0.79784,0.46234,1.4147,1.13961,1.72992,0.004159,0.004159,0.004159
120,1072.86,1.25193,1.09082,1.49549,0.73694,0.7384,0.77562,0.4573,1.40873,1.16176,1.75263,0.0041095,0.0041095,0.0041095
121,1082.09,1.25241,1.08052,1.49033,0.7197,0.77874,0.79047,0.46449,1.39915,1.13872,1.74417,0.00406,0.00406,0.00406
122,1091.04,1.27852,1.08926,1.50062,0.70905,0.75078,0.79064,0.47439,1.41313,1.1603,1.71632,0.0040105,0.0040105,0.0040105
123,1100.37,1.26655,1.08074,1.49496,0.72322,0.75598,0.77976,0.48297,1.3945,1.1475,1.70988,0.003961,0.003961,0.003961
124,1109.37,1.25668,1.09273,1.50563,0.75514,0.73633,0.77822,0.47378,1.37494,1.13512,1.69827,0.0039115,0.0039115,0.0039115
125,1118.29,1.24225,1.06409,1.47128,0.72866,0.76669,0.79781,0.47493,1.41132,1.13431,1.71861,0.003862,0.003862,0.003862
126,1127.23,1.2537,1.08309,1.49024,0.73071,0.73527,0.78714,0.48749,1.37927,1.14214,1.70036,0.0038125,0.0038125,0.0038125
127,1136.27,1.24821,1.0852,1.49432,0.76452,0.7508,0.79414,0.47009,1.40752,1.14516,1.72588,0.003763,0.003763,0.003763
128,1145.21,1.24084,1.06996,1.48713,0.7634,0.73358,0.7843,0.47666,1.36997,1.15718,1.69341,0.0037135,0.0037135,0.0037135
129,1154.32,1.25786,1.07278,1.48746,0.79057,0.74287,0.80368,0.49249,1.36364,1.15316,1.69818,0.003664,0.003664,0.003664
130,1163.36,1.26785,1.08329,1.50996,0.81714,0.73683,0.80139,0.4776,1.36351,1.14112,1.70132,0.0036145,0.0036145,0.0036145
131,1172.3,1.26055,1.08194,1.48506,0.72316,0.75973,0.78741,0.47857,1.38117,1.12164,1.71279,0.003565,0.003565,0.003565
132,1181.36,1.26913,1.08814,1.49627,0.76862,0.75123,0.78244,0.47152,1.39662,1.13268,1.70852,0.0035155,0.0035155,0.0035155
133,1190.49,1.25745,1.07888,1.47883,0.73207,0.77064,0.80001,0.47893,1.38868,1.13921,1.70851,0.003466,0.003466,0.003466
134,1199.54,1.21798,1.05712,1.47034,0.7945,0.71684,0.79975,0.49232,1.36751,1.11326,1.70413,0.0034165,0.0034165,0.0034165
135,1208.36,1.22283,1.05592,1.47299,0.75848,0.75342,0.79805,0.49285,1.33962,1.0994,1.68684,0.003367,0.003367,0.003367
136,1217.33,1.23998,1.0593,1.48204,0.72382,0.77333,0.78557,0.46843,1.37756,1.12465,1.71141,0.0033175,0.0033175,0.0033175
137,1226.15,1.24886,1.06615,1.47733,0.72224,0.75504,0.78615,0.47841,1.3802,1.11147,1.70097,0.003268,0.003268,0.003268
138,1235.38,1.24689,1.05392,1.48265,0.74647,0.78259,0.80624,0.488,1.35748,1.08661,1.69679,0.0032185,0.0032185,0.0032185
139,1244.28,1.25468,1.05532,1.47691,0.76581,0.76459,0.80747,0.48773,1.3561,1.08969,1.70195,0.003169,0.003169,0.003169
140,1253.25,1.24493,1.06971,1.47798,0.76339,0.75876,0.798,0.48628,1.38489,1.11422,1.70872,0.0031195,0.0031195,0.0031195
141,1262.3,1.22369,1.05752,1.46821,0.76822,0.73227,0.78851,0.48427,1.363,1.09308,1.70083,0.00307,0.00307,0.00307
142,1271.27,1.24033,1.05819,1.48324,0.80921,0.70988,0.80741,0.49141,1.36296,1.09827,1.68907,0.0030205,0.0030205,0.0030205
143,1280.02,1.22609,1.06887,1.48344,0.73243,0.77501,0.80265,0.47403,1.37582,1.13265,1.72016,0.002971,0.002971,0.002971
144,1289.11,1.22739,1.05567,1.46586,0.76902,0.7822,0.80928,0.48186,1.39506,1.10749,1.7142,0.0029215,0.0029215,0.0029215
145,1298.16,1.24097,1.06994,1.47742,0.76206,0.76642,0.79904,0.48916,1.37481,1.09563,1.69799,0.002872,0.002872,0.002872
146,1307.13,1.23671,1.05584,1.47091,0.72611,0.78442,0.79995,0.49746,1.33854,1.08256,1.67294,0.0028225,0.0028225,0.0028225
