epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,629.406,1.37873,1.25369,1.56582,0.72217,0.64606,0.68408,0.39909,1.50934,1.35562,1.79109,0.006535,0.006535,0.006535
72,638.235,1.38465,1.24659,1.56138,0.70383,0.70401,0.72915,0.42972,1.48379,1.30678,1.75718,0.0064855,0.0064855,0.0064855
73,647.123,1.38869,1.26965,1.56532,0.7068,0.70562,0.74526,0.43252,1.45664,1.34031,1.73886,0.006436,0.006436,0.006436
74,656.013,1.36368,1.23935,1.54945,0.77755,0.70409,0.74267,0.42267,1.49039,1.30585,1.77654,0.0063865,0.0063865,0.0063865
75,664.929,1.37102,1.25133,1.55796,0.69287,0.73287,0.75032,0.44666,1.44052,1.26393,1.74722,0.006337,0.006337,0.006337
76,673.761,1.36995,1.22496,1.55476,0.73857,0.70439,0.75057,0.43557,1.51177,1.28547,1.78989,0.0062875,0.0062875,0.0062875
77,682.747,1.37619,1.23063,1.55446,0.72696,0.69683,0.75211,0.43084,1.49566,1.33406,1.78448,0.006238,0.006238,0.006238
78,691.651,1.37745,1.23665,1.56616,0.72812,0.72887,0.75288,0.44639,1.43438,1.30974,1.74566,0.0061885,0.0061885,0.0061885
79,700.485,1.36383,1.21402,1.53519,0.7664,0.68666,0.75634,0.44208,1.47658,1.28995,1.75363,0.006139,0.006139,0.006139
80,709.444,1.36266,1.22938,1.53949,0.80691,0.69394,0.76706,0.44762,1.43536,1.27361,1.74351,0.0060895,0.0060895,0.0060895
81,718.547,1.3858,1.22606,1.55839,0.7756,0.69134,0.75352,0.43996,1.48958,1.2714,1.7987,0.00604,0.00604,0.00604
82,727.322,1.35666,1.23087,1.54,0.74383,0.67897,0.73248,0.43974,1.46927,1.24678,1.75149,0.0059905,0.0059905,0.0059905
83,736.273,1.36619,1.19861,1.53769,0.74115,0.7188,0.75942,0.443,1.47969,1.24409,1.77096,0.005941,0.005941,0.005941
84,745.168,1.35829,1.21553,1.55358,0.73148,0.67977,0.73138,0.44355,1.47903,1.25686,1.79556,0.0058915,0.0058915,0.0058915
85,754.263,1.34883,1.20258,1.53679,0.80445,0.70771,0.77689,0.46616,1.40683,1.25588,1.71192,0.005842,0.005842,0.005842
86,763.043,1.34913,1.21099,1.5372,0.74876,0.70552,0.73859,0.43501,1.44792,1.25763,1.7436,0.0057925,0.0057925,0.0057925
87,772.266,1.3511,1.20229,1.54762,0.78703,0.69343,0.7581,0.44744,1.45521,1.21246,1.78366,0.005743,0.005743,0.005743
88,781.051,1.36517,1.20559,1.54964,0.74386,0.71348,0.75885,0.44759,1.40982,1.27965,1.7193,0.0056935,0.0056935,0.0056935
89,789.986,1.35379,1.18323,1.53894,0.7448,0.72747,0.75887,0.43808,1.46665,1.27544,1.76676,0.005644,0.005644,0.005644
90,798.705,1.35656,1.19659,1.53358,0.74243,0.6917,0.73125,0.42652,1.47227,1.22376,1.76169,0.0055945,0.0055945,0.0055945
91,807.516,1.31091,1.16501,1.50055,0.68444,0.71296,0.72797,0.42623,1.53021,1.28075,1.78093,0.005545,0.005545,0.005545
92,816.514,1.34497,1.17389,1.53189,0.78745,0.69564,0.77007,0.45685,1.44524,1.23917,1.7519,0.0054955,0.0054955,0.0054955
93,825.594,1.3433,1.1901,1.53663,0.70893,0.71855,0.75527,0.45355,1.43108,1.22338,1.72858,0.005446,0.005446,0.005446
94,834.383,1.31083,1.18382,1.51092,0.7925,0.69788,0.75451,0.4463,1.42855,1.22,1.74832,0.0053965,0.0053965,0.0053965
95,843.187,1.3151,1.16447,1.51748,0.74855,0.70717,0.75833,0.45221,1.46692,1.2284,1.75676,0.005347,0.005347,0.005347
96,852.055,1.32964,1.17788,1.52409,0.75612,0.72076,0.76868,0.44333,1.43037,1.2486,1.73314,0.0052975,0.0052975,0.0052975
97,861,1.32539,1.17876,1.52864,0.81833,0.66598,0.76591,0.44588,1.45755,1.22201,1.75746,0.005248,0.005248,0.005248
98,869.771,1.32088,1.16609,1.51124,0.70324,0.76454,0.76685,0.44056,1.44174,1.24682,1.76745,0.0051985,0.0051985,0.0051985
99,878.646,1.33321,1.17681,1.52587,0.78762,0.66,0.73567,0.43974,1.4618,1.24094,1.75951,0.005149,0.005149,0.005149
100,887.457,1.3049,1.13613,1.50865,0.72994,0.69702,0.73618,0.41345,1.52367,1.27284,1.79907,0.0050995,0.0050995,0.0050995
101,896.449,1.31808,1.15971,1.51585,0.77819,0.71508,0.76434,0.46562,1.40218,1.18978,1.70921,0.00505,0.00505,0.00505
102,905.357,1.31879,1.16914,1.52806,0.75622,0.72073,0.75322,0.4593,1.39408,1.20372,1.71751,0.0050005,0.0050005,0.0050005
103,914.253,1.30714,1.14666,1.50535,0.71748,0.74587,0.76737,0.47059,1.39377,1.2027,1.69556,0.004951,0.004951,0.004951
104,923.156,1.31594,1.15774,1.51456,0.71695,0.73628,0.76541,0.45419,1.42015,1.20443,1.71921,0.0049015,0.0049015,0.0049015
105,932.032,1.30107,1.14646,1.50125,0.75549,0.71923,0.76282,0.45599,1.46194,1.18824,1.76176,0.004852,0.004852,0.004852
106,940.893,1.29438,1.13275,1.50493,0.76824,0.71178,0.75216,0.42786,1.46993,1.23296,1.76261,0.0048025,0.0048025,0.0048025
107,949.774,1.31226,1.1533,1.51887,0.78137,0.707,0.76879,0.45287,1.46641,1.19994,1.75113,0.004753,0.004753,0.004753
108,958.516,1.30227,1.14443,1.5071,0.78226,0.7064,0.76168,0.45601,1.42158,1.20254,1.72783,0.0047035,0.0047035,0.0047035
109,967.385,1.30718,1.13614,1.50001,0.75408,0.71112,0.76377,0.44697,1.43099,1.21397,1.72643,0.004654,0.004654,0.004654
110,976.691,1.28807,1.12537,1.4874,0.76462,0.74495,0.76484,0.45424,1.44376,1.19151,1.75287,0.0046045,0.0046045,0.0046045
111,985.553,1.30076,1.14444,1.4987,0.79236,0.73994,0.7757,0.46565,1.46465,1.1643,1.75188,0.004555,0.004555,0.004555
112,994.514,1.31733,1.14063,1.512,0.73719,0.72566,0.7534,0.43864,1.49606,1.20317,1.77319,0.0045055,0.0045055,0.0045055
113,1003.44,1.29029,1.12604,1.49132,0.75207,0.75334,0.77428,0.47049,1.41966,1.16435,1.72064,0.004456,0.004456,0.004456
114,1012.21,1.28603,1.12148,1.48235,0.75277,0.75187,0.76872,0.46093,1.46331,1.21502,1.74264,0.0044065,0.0044065,0.0044065
115,1021.15,1.26942,1.08354,1.48552,0.75978,0.74064,0.77883,0.463,1.43834,1.1955,1.73168,0.004357,0.004357,0.004357
116,1030.17,1.28979,1.11118,1.47859,0.78075,0.74425,0.77679,0.46841,1.41788,1.15628,1.7145,0.0043075,0.0043075,0.0043075
117,1039.04,1.28986,1.13321,1.49463,0.72653,0.76823,0.76287,0.4594,1.4095,1.17567,1.7243,0.004258,0.004258,0.004258
118,1048.01,1.29117,1.11966,1.4777,0.76273,0.73218,0.76899,0.46132,1.40523,1.1706,1.71219,0.0042085,0.0042085,0.0042085
119,1057.1,1.27738,1.11309,1.48676,0.74849,0.74672,0.77591,0.46316,1.43908,1.15652,1.73104,0.004159,0.004159,0.004159
120,1065.98,1.25583,1.09325,1.46743,0.75139,0.73095,0.7781,0.4616,1.4044,1.16947,1.72683,0.0041095,0.0041095,0.0041095
121,1075,1.26859,1.08917,1.48157,0.76569,0.73503,0.77626,0.47399,1.4254,1.15283,1.73702,0.00406,0.00406,0.00406
122,1083.79,1.30022,1.10079,1.48951,0.81517,0.69077,0.7631,0.47338,1.37987,1.19318,1.72007,0.0040105,0.0040105,0.0040105
123,1092.7,1.277,1.08946,1.47795,0.7826,0.72265,0.76632,0.46926,1.39777,1.15482,1.70161,0.003961,0.003961,0.003961
