epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,494.815,1.21176,1.00245,1.45743,0.76574,0.72066,0.78174,0.48278,1.36734,1.13124,1.67653,0.0050005,0.0050005,0.0050005
103,500.026,1.19857,0.98152,1.44785,0.79992,0.72538,0.80133,0.47054,1.40757,1.14027,1.695,0.004951,0.004951,0.004951
104,505.252,1.20051,0.98453,1.44848,0.71874,0.73974,0.78729,0.47617,1.38686,1.14823,1.67843,0.0049015,0.0049015,0.0049015
105,510.222,1.19844,0.97513,1.43647,0.74114,0.69352,0.76154,0.43485,1.48644,1.18252,1.75844,0.004852,0.004852,0.004852
106,515.593,1.20212,0.97718,1.44794,0.74729,0.73112,0.78307,0.48084,1.38637,1.11903,1.66858,0.0048025,0.0048025,0.0048025
107,520.926,1.19191,0.99614,1.44439,0.78958,0.71518,0.7893,0.48022,1.40044,1.13213,1.67943,0.004753,0.004753,0.004753
108,526.015,1.19446,0.98017,1.44926,0.7245,0.74844,0.77948,0.46531,1.3971,1.14587,1.69712,0.0047035,0.0047035,0.0047035
109,530.942,1.20435,0.97712,1.44026,0.78387,0.7251,0.77294,0.45443,1.43137,1.13821,1.70608,0.004654,0.004654,0.004654
110,536.367,1.19487,0.97055,1.43031,0.75263,0.73939,0.78533,0.47428,1.39876,1.13849,1.69375,0.0046045,0.0046045,0.0046045
111,541.668,1.1925,0.97892,1.43495,0.78175,0.73853,0.78782,0.45445,1.46688,1.15196,1.74486,0.004555,0.004555,0.004555
112,546.952,1.18582,0.96644,1.43436,0.7149,0.74734,0.7787,0.4673,1.41068,1.15606,1.70963,0.0045055,0.0045055,0.0045055
113,552.232,1.19291,0.97129,1.42813,0.75992,0.7347,0.78805,0.47181,1.43222,1.12744,1.70945,0.004456,0.004456,0.004456
114,557.524,1.177,0.97096,1.41775,0.7871,0.7298,0.78842,0.45593,1.44821,1.14275,1.71534,0.0044065,0.0044065,0.0044065
115,562.88,1.15254,0.94718,1.41281,0.73459,0.73776,0.77557,0.45781,1.44168,1.16403,1.73738,0.004357,0.004357,0.004357
116,568.216,1.16793,0.95898,1.40636,0.78464,0.72622,0.78831,0.48176,1.38302,1.0881,1.68459,0.0043075,0.0043075,0.0043075
117,573.32,1.18198,0.9691,1.42995,0.72884,0.73926,0.77326,0.46794,1.39879,1.14321,1.68243,0.004258,0.004258,0.004258
118,577.938,1.18426,0.96325,1.41498,0.7521,0.69917,0.77006,0.46132,1.40051,1.13949,1.69828,0.0042085,0.0042085,0.0042085
119,582.705,1.16077,0.9608,1.42009,0.75172,0.73654,0.79402,0.48159,1.37706,1.10852,1.66604,0.004159,0.004159,0.004159
120,587.819,1.14885,0.93923,1.40687,0.79073,0.70875,0.79321,0.47499,1.41103,1.13053,1.70429,0.0041095,0.0041095,0.0041095
121,593.026,1.16489,0.95098,1.41695,0.75817,0.76109,0.7877,0.49226,1.36678,1.10044,1.66839,0.00406,0.00406,0.00406
122,598.21,1.18105,0.9503,1.42266,0.69791,0.75341,0.79099,0.4785,1.39229,1.123,1.68445,0.0040105,0.0040105,0.0040105
123,603.216,1.17094,0.94414,1.41547,0.70265,0.78292,0.7973,0.48507,1.38346,1.14509,1.66614,0.003961,0.003961,0.003961
124,608.378,1.16369,0.95413,1.42452,0.80562,0.71776,0.79209,0.48016,1.38962,1.08969,1.67888,0.0039115,0.0039115,0.0039115
125,613.54,1.16313,0.92323,1.40302,0.76848,0.73191,0.79848,0.48768,1.37065,1.09942,1.66811,0.003862,0.003862,0.003862
126,618.697,1.1542,0.93592,1.4069,0.75459,0.74296,0.78783,0.4696,1.41615,1.13473,1.7046,0.0038125,0.0038125,0.0038125
127,623.756,1.15863,0.93914,1.42245,0.75167,0.76188,0.79844,0.4892,1.37407,1.09358,1.67284,0.003763,0.003763,0.003763
128,628.936,1.14975,0.92442,1.40996,0.82656,0.72072,0.77584,0.45078,1.49096,1.16317,1.73575,0.0037135,0.0037135,0.0037135
129,633.723,1.15959,0.9315,1.40341,0.74975,0.75786,0.8005,0.4822,1.39843,1.09294,1.69209,0.003664,0.003664,0.003664
130,638.408,1.15928,0.94094,1.42007,0.76419,0.75334,0.79386,0.49658,1.35534,1.06968,1.65558,0.0036145,0.0036145,0.0036145
131,643.132,1.15987,0.94155,1.40666,0.70966,0.76211,0.7863,0.4719,1.41883,1.12187,1.69076,0.003565,0.003565,0.003565
132,648.184,1.16218,0.94182,1.41445,0.75014,0.77023,0.79001,0.47293,1.44179,1.09952,1.73822,0.0035155,0.0035155,0.0035155
133,653.046,1.14573,0.91594,1.38751,0.79008,0.75049,0.78479,0.46169,1.43717,1.11489,1.72094,0.003466,0.003466,0.003466
134,658.237,1.11571,0.9096,1.39023,0.73254,0.77012,0.79388,0.49259,1.37638,1.08374,1.67323,0.0034165,0.0034165,0.0034165
135,663.659,1.13177,0.91778,1.39934,0.74396,0.76613,0.7906,0.48787,1.34584,1.09267,1.66587,0.003367,0.003367,0.003367
136,669.034,1.12889,0.91074,1.39667,0.75254,0.7369,0.78611,0.47004,1.4115,1.13768,1.70827,0.0033175,0.0033175,0.0033175
137,674.104,1.14461,0.92294,1.39586,0.77848,0.75076,0.79448,0.47251,1.4107,1.12409,1.71862,0.003268,0.003268,0.003268
138,679.183,1.14771,0.92744,1.40046,0.77771,0.74883,0.7959,0.48579,1.38385,1.0664,1.67169,0.0032185,0.0032185,0.0032185
139,684.248,1.14361,0.90953,1.38726,0.7551,0.7478,0.79253,0.4886,1.37384,1.06778,1.66966,0.003169,0.003169,0.003169
140,689.293,1.13285,0.91558,1.38934,0.76006,0.75405,0.78835,0.47634,1.40302,1.07365,1.67756,0.0031195,0.0031195,0.0031195
141,694.239,1.12484,0.91612,1.39345,0.78333,0.71574,0.79388,0.48359,1.34006,1.09842,1.63962,0.00307,0.00307,0.00307
142,699.432,1.12955,0.91734,1.39179,0.76567,0.75505,0.80165,0.48191,1.39946,1.08556,1.67113,0.0030205,0.0030205,0.0030205
143,703.95,1.12703,0.91749,1.39992,0.75788,0.75659,0.80118,0.4847,1.37147,1.08679,1.65732,0.002971,0.002971,0.002971
144,708.925,1.13278,0.90262,1.38704,0.76745,0.73957,0.77964,0.48214,1.39314,1.1019,1.67373,0.0029215,0.0029215,0.0029215
