epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,790.737,1.61116,1.41756,1.66061,0.53648,0.59388,0.60042,0.31461,1.68826,1.54877,1.88032,0.0055945,0.0055945,0.0055945
91,799.426,1.55195,1.38304,1.62939,0.692,0.59114,0.65946,0.34642,1.69971,1.49151,1.87533,0.005545,0.005545,0.005545
92,808.142,1.55865,1.39246,1.63774,0.54094,0.66042,0.66908,0.33941,1.65577,1.54141,1.8603,0.0054955,0.0054955,0.0054955
93,816.908,1.56929,1.40393,1.65247,0.62693,0.60871,0.65757,0.33096,1.67955,1.47687,1.8962,0.005446,0.005446,0.005446
94,825.707,1.55944,1.39717,1.65087,0.77794,0.58814,0.68185,0.3469,1.64808,1.49654,1.87091,0.0053965,0.0053965,0.0053965
95,834.372,1.57296,1.37351,1.65279,0.73785,0.56559,0.67382,0.34179,1.67631,1.45329,1.87093,0.005347,0.005347,0.005347
96,843.174,1.55334,1.38311,1.63661,0.7863,0.55225,0.67682,0.34948,1.64079,1.47467,1.84679,0.0052975,0.0052975,0.0052975
97,851.932,1.54104,1.3705,1.63876,0.63658,0.62535,0.67489,0.34249,1.6415,1.49078,1.86048,0.005248,0.005248,0.005248
98,860.632,1.56484,1.39128,1.63942,0.80941,0.54829,0.6813,0.34975,1.64568,1.44542,1.869,0.0051985,0.0051985,0.0051985
99,869.511,1.54867,1.37963,1.63573,0.66692,0.56504,0.64775,0.33269,1.65935,1.52083,1.86468,0.005149,0.005149,0.005149
100,878.275,1.56138,1.3573,1.64991,0.66247,0.58191,0.65733,0.32844,1.6975,1.46652,1.89332,0.0050995,0.0050995,0.0050995
101,887.003,1.53957,1.36129,1.62658,0.62436,0.64188,0.66817,0.32603,1.704,1.47481,1.88639,0.00505,0.00505,0.00505
102,895.819,1.53771,1.37594,1.63902,0.57537,0.57404,0.66061,0.34502,1.64819,1.55735,1.86008,0.0050005,0.0050005,0.0050005
103,904.572,1.54965,1.37387,1.63674,0.51898,0.65172,0.66023,0.3384,1.66013,1.50528,1.89928,0.004951,0.004951,0.004951
104,913.436,1.55292,1.36597,1.64395,0.76145,0.55533,0.66948,0.33692,1.64451,1.52641,1.84785,0.0049015,0.0049015,0.0049015
105,922.014,1.54468,1.36779,1.62864,0.78859,0.5738,0.67726,0.3485,1.67485,1.4587,1.85998,0.004852,0.004852,0.004852
106,930.604,1.52571,1.34736,1.61925,0.64581,0.62949,0.68832,0.34824,1.65566,1.46951,1.85097,0.0048025,0.0048025,0.0048025
107,939.326,1.53916,1.35292,1.64082,0.66615,0.60953,0.66651,0.3471,1.65466,1.4714,1.83863,0.004753,0.004753,0.004753
108,947.974,1.54575,1.36828,1.63795,0.75884,0.56858,0.67648,0.35298,1.64482,1.44733,1.8612,0.0047035,0.0047035,0.0047035
109,956.676,1.54872,1.3502,1.63542,0.60628,0.6613,0.68108,0.35369,1.65145,1.46537,1.84819,0.004654,0.004654,0.004654
110,965.41,1.5404,1.34701,1.62012,0.72641,0.58507,0.68106,0.34999,1.67529,1.42699,1.8691,0.0046045,0.0046045,0.0046045
111,973.906,1.54965,1.3593,1.63215,0.81761,0.53192,0.6665,0.35141,1.6737,1.48789,1.86944,0.004555,0.004555,0.004555
112,982.618,1.54045,1.34678,1.62973,0.70452,0.58087,0.6926,0.3503,1.64556,1.45289,1.85807,0.0045055,0.0045055,0.0045055
113,991.354,1.52723,1.34841,1.62104,0.57177,0.67863,0.67694,0.3495,1.64244,1.47673,1.82872,0.004456,0.004456,0.004456
114,1000.14,1.54654,1.34944,1.62142,0.55592,0.64453,0.66646,0.34377,1.65091,1.50408,1.86525,0.0044065,0.0044065,0.0044065
115,1008.86,1.5262,1.32449,1.6183,0.64591,0.58746,0.65396,0.33124,1.6883,1.51797,1.86808,0.004357,0.004357,0.004357
116,1017.7,1.53643,1.33917,1.60913,0.6052,0.65599,0.69031,0.35393,1.65691,1.42403,1.85328,0.0043075,0.0043075,0.0043075
117,1026.47,1.52461,1.33963,1.61481,0.54637,0.61526,0.6678,0.33917,1.66145,1.45679,1.85533,0.004258,0.004258,0.004258
118,1035.46,1.54358,1.34729,1.61272,0.56341,0.6533,0.67484,0.34955,1.63718,1.42827,1.83422,0.0042085,0.0042085,0.0042085
119,1044.36,1.52384,1.3355,1.61972,0.61157,0.63987,0.68304,0.34866,1.65164,1.41568,1.87638,0.004159,0.004159,0.004159
120,1053.19,1.52651,1.34956,1.62281,0.58727,0.67139,0.69758,0.36168,1.64369,1.40293,1.85929,0.0041095,0.0041095,0.0041095
121,1061.62,1.51917,1.32683,1.60958,0.56975,0.67596,0.67334,0.34944,1.66852,1.43436,1.86583,0.00406,0.00406,0.00406
122,1070.04,1.52426,1.31565,1.60945,0.7709,0.57677,0.67414,0.34067,1.67079,1.42889,1.86268,0.0040105,0.0040105,0.0040105
123,1078.75,1.53722,1.32403,1.61631,0.65097,0.63219,0.68319,0.35042,1.65998,1.42061,1.86343,0.003961,0.003961,0.003961
124,1087.44,1.53522,1.3515,1.63045,0.58977,0.67616,0.68114,0.35735,1.60115,1.42881,1.83835,0.0039115,0.0039115,0.0039115
125,1096.17,1.49914,1.29889,1.58555,0.81995,0.55941,0.66871,0.35176,1.6434,1.40569,1.85523,0.003862,0.003862,0.003862
126,1104.84,1.52417,1.31692,1.61072,0.63688,0.64681,0.66304,0.34269,1.66493,1.44681,1.87277,0.0038125,0.0038125,0.0038125
127,1113.79,1.50313,1.30965,1.61396,0.6032,0.67341,0.68074,0.35917,1.64006,1.38914,1.83257,0.003763,0.003763,0.003763
128,1122.52,1.47081,1.29101,1.58794,0.59615,0.61951,0.64815,0.33777,1.64237,1.438,1.85073,0.0037135,0.0037135,0.0037135
129,1131.24,1.52244,1.30635,1.60789,0.61929,0.64542,0.67068,0.35464,1.67133,1.40692,1.86672,0.003664,0.003664,0.003664
130,1139.96,1.51509,1.31967,1.61264,0.65385,0.64621,0.70389,0.36057,1.63348,1.3942,1.83017,0.0036145,0.0036145,0.0036145
131,1148.72,1.50711,1.3151,1.5935,0.74766,0.60165,0.66547,0.35555,1.6613,1.41215,1.8697,0.003565,0.003565,0.003565
132,1156.79,1.51308,1.31273,1.60307,0.58452,0.65932,0.6676,0.34468,1.64831,1.42611,1.84377,0.0035155,0.0035155,0.0035155
133,1164.75,1.50682,1.29977,1.58447,0.56404,0.65372,0.66025,0.3426,1.66453,1.44361,1.85852,0.003466,0.003466,0.003466
134,1173.36,1.49458,1.31544,1.59855,0.65559,0.62723,0.67647,0.34392,1.63735,1.43325,1.84511,0.0034165,0.0034165,0.0034165
135,1182.08,1.51876,1.33922,1.61,0.6495,0.65386,0.69845,0.35915,1.63057,1.37141,1.83512,0.003367,0.003367,0.003367
136,1190.75,1.50203,1.29451,1.5958,0.54622,0.68972,0.69638,0.36397,1.60043,1.43195,1.81206,0.0033175,0.0033175,0.0033175
137,1199.49,1.49509,1.28592,1.59006,0.6603,0.59726,0.69007,0.35487,1.62316,1.40217,1.82624,0.003268,0.003268,0.003268
138,1208.01,1.50947,1.31912,1.60582,0.69032,0.67404,0.71885,0.36837,1.61298,1.36904,1.82892,0.0032185,0.0032185,0.0032185
139,1216.56,1.50148,1.28514,1.58214,0.63955,0.63268,0.69778,0.36547,1.58849,1.40239,1.81322,0.003169,0.003169,0.003169
140,1225.35,1.49626,1.29834,1.58605,0.6961,0.65442,0.72223,0.3775,1.58113,1.38275,1.80938,0.0031195,0.0031195,0.0031195
141,1234.04,1.48342,1.30578,1.58407,0.77123,0.60053,0.69653,0.36667,1.57903,1.40541,1.79747,0.00307,0.00307,0.00307
142,1242.69,1.47148,1.28356,1.5766,0.66002,0.61018,0.68427,0.36165,1.62108,1.42049,1.83226,0.0030205,0.0030205,0.0030205
143,1251.2,1.48761,1.29731,1.60015,0.71434,0.61848,0.69436,0.35976,1.64555,1.38828,1.84885,0.002971,0.002971,0.002971
144,1259.85,1.49526,1.28831,1.58538,0.63005,0.65733,0.69105,0.35905,1.60679,1.38535,1.80715,0.0029215,0.0029215,0.0029215
145,1268.33,1.48447,1.29612,1.58461,0.65549,0.6233,0.68641,0.36209,1.61533,1.41181,1.81084,0.002872,0.002872,0.002872
146,1276.89,1.49686,1.29491,1.58878,0.64113,0.61909,0.68676,0.36253,1.60935,1.40796,1.82248,0.0028225,0.0028225,0.0028225
147,1285.34,1.4891,1.2749,1.58427,0.59574,0.65958,0.69365,0.36936,1.57849,1.39318,1.78402,0.002773,0.002773,0.002773
148,1294.04,1.50698,1.29501,1.6002,0.62228,0.67748,0.7096,0.36729,1.62289,1.36737,1.82205,0.0027235,0.0027235,0.0027235
149,1302.79,1.48727,1.28436,1.59072,0.63928,0.63492,0.68518,0.35735,1.63966,1.38362,1.85673,0.002674,0.002674,0.002674
150,1310.82,1.48542,1.2954,1.58869,0.70558,0.62697,0.69968,0.36675,1.62229,1.38257,1.82196,0.0026245,0.0026245,0.0026245
151,1319.55,1.47393,1.26934,1.57863,0.68538,0.64625,0.70931,0.3734,1.6351,1.34686,1.83243,0.002575,0.002575,0.002575
152,1328.23,1.48059,1.28018,1.57876,0.60097,0.66614,0.68126,0.36315,1.62149,1.40529,1.81614,0.0025255,0.0025255,0.0025255
153,1336.84,1.4716,1.27222,1.57611,0.63209,0.64947,0.70316,0.36905,1.61349,1.37194,1.82007,0.002476,0.002476,0.002476
154,1345.39,1.49103,1.2726,1.57897,0.66353,0.66419,0.71554,0.37432,1.61144,1.34882,1.83123,0.0024265,0.0024265,0.0024265
155,1354.17,1.48371,1.27189,1.58455,0.66057,0.6399,0.691,0.36584,1.62683,1.34204,1.84862,0.002377,0.002377,0.002377
156,1362.92,1.49866,1.28163,1.57751,0.63799,0.66006,0.70165,0.37348,1.60192,1.36383,1.82064,0.0023275,0.0023275,0.0023275
157,1372.03,1.47803,1.28227,1.57862,0.63808,0.60416,0.6684,0.3502,1.65153,1.40643,1.84708,0.002278,0.002278,0.002278
158,1380.54,1.48141,1.28482,1.57413,0.63447,0.64327,0.69245,0.37664,1.60042,1.37501,1.81079,0.0022285,0.0022285,0.0022285
159,1389.03,1.46964,1.27015,1.57037,0.72599,0.60842,0.68228,0.3561,1.60877,1.41123,1.81427,0.002179,0.002179,0.002179
160,1397.5,1.46537,1.26636,1.56215,0.60663,0.6837,0.68989,0.37019,1.60784,1.36702,1.81878,0.0021295,0.0021295,0.0021295
161,1406.09,1.45673,1.26019,1.56334,0.67211,0.64969,0.69304,0.37087,1.6239,1.3666,1.83208,0.00208,0.00208,0.00208
162,1414.73,1.44914,1.25907,1.56072,0.60002,0.64068,0.68621,0.36704,1.58625,1.38461,1.81006,0.0020305,0.0020305,0.0020305
163,1423.36,1.45588,1.2419,1.54989,0.65891,0.63922,0.70429,0.37243,1.58343,1.37814,1.81429,0.001981,0.001981,0.001981
164,1432.07,1.44667,1.24318,1.55448,0.63188,0.66086,0.70339,0.373,1.59927,1.36354,1.81847,0.0019315,0.0019315,0.0019315
165,1440.84,1.45246,1.25267,1.5683,0.58973,0.70491,0.70391,0.36723,1.59812,1.37022,1.83112,0.001882,0.001882,0.001882
166,1449.47,1.44041,1.23792,1.54976,0.60232,0.6893,0.7055,0.36706,1.59963,1.38533,1.81256,0.0018325,0.0018325,0.0018325
167,1458.24,1.46435,1.23934,1.56009,0.60955,0.65907,0.69997,0.36905,1.57251,1.37904,1.80967,0.001783,0.001783,0.001783
168,1467.07,1.44058,1.25538,1.56273,0.67126,0.63237,0.69329,0.3699,1.58974,1.38156,1.81647,0.0017335,0.0017335,0.0017335
